time,mode,cycle,q1,q2,q3,q4,q5,q6,pos_x,pos_y,pos_z
12.547000434999063,4.1,1,-226.65066528320312,-28.02448272705078,-65.22364044189453,3.279294729232788,-86.64710235595703,-0.0010312204249203205,0.5386816981912694,-0.6570805303632395,0.2975569947887744
12.548000425998907,4.1,1,-226.73143005371094,-28.022703170776367,-65.22648620605469,3.2813665866851807,-86.64532470703125,-0.001031230785883963,0.5377993545115682,-0.6577835243112211,0.2975538725030036
12.549000415998307,4.1,1,-226.8118438720703,-28.020923614501953,-65.22933197021484,3.2834386825561523,-86.6435546875,-0.0010312411468476057,0.5369172430130107,-0.6584843960483802,0.2975507501275839
12.550000405997707,4.1,1,-226.8118438720703,-28.020923614501953,-65.22933197021484,3.2834386825561523,-86.6435546875,-0.0010312411468476057,0.5360353689513075,-0.6591831490023341,0.29754762766250775
12.5510004079988,4.1,1,-226.89260864257812,-28.019025802612305,-65.23217010498047,3.285362482070923,-86.64192199707031,-0.0010312516242265701,0.5351537375664315,-0.6598797866063555,0.297544505107767
12.552000436997332,4.1,1,-226.97300720214844,-28.01724624633789,-65.23501586914062,3.2875823974609375,-86.64014434814453,-0.0010312619851902127,0.534272354082639,-0.6605743122993123,0.2975413824633537
12.553000432999397,4.1,1,-227.05307006835938,-28.01558494567871,-65.23785400390625,3.28965425491333,-86.63837432861328,-0.0010312723461538553,0.5333912237084829,-0.6612667295256129,0.29753825972925957
12.554000412997993,4.1,1,-227.13323974609375,-28.013805389404297,-65.24081420898438,3.2917261123657227,-86.6365966796875,-0.001031282707117498,0.5325103516368342,-0.6619570417351469,0.297535136905477
12.555000418997224,4.1,1,-227.21363830566406,-28.012025833129883,-65.24365997314453,3.2937979698181152,-86.63496398925781,-0.0010312931844964623,0.5316297430448966,-0.6626452523832278,0.2975320139919978
12.556000415999733,4.1,1,-227.2935791015625,-28.01024627685547,-65.24649810791016,3.295870065689087,-86.63319396972656,-0.001031303545460105,0.5307494030942226,-0.663331364930539,0.29752889098881397
12.557000418997632,4.1,1,-227.37351989746094,-28.008466720581055,-65.24934387207031,3.2979419231414795,-86.63156127929688,-0.0010313139064237475,0.5298693369307336,-0.6640153828430732,0.29752576789591767
12.558000441000331,4.1,1,-227.4536895751953,-28.00668716430664,-65.25218200683594,3.300013780593872,-86.62993621826172,-0.001031324383802712,0.5289895496847351,-0.6646973095920795,0.2975226447133011
12.559000416000345,4.1,1,-227.53302001953125,-28.004907608032227,-65.2550277709961,3.3022336959838867,-86.62815856933594,-0.0010313347447663546,0.5281100464709351,-0.6653771486540051,0.2975195214409554
12.56000063999818,4.1,1,-227.6127166748047,-28.003246307373047,-65.25775146484375,3.3041574954986572,-86.62652587890625,-0.0010313451057299972,0.5272308323884648,-0.6660549035104374,0.2975163980788733
12.561000431000139,4.1,1,-227.6919403076172,-28.001466751098633,-65.26058959960938,3.30622935295105,-86.6249008178711,-0.0010313554666936398,0.5263519125208902,-0.6667305776480527,0.2975132746270468
12.562000482997973,4.1,1,-227.7715301513672,-27.99968719482422,-65.26331329345703,3.3083014488220215,-86.62327575683594,-0.0010313659440726042,0.5254732919362366,-0.6674041745585545,0.29751015108546763
